Order_id;Order_type;Sub_department;mean_time;Difficulty_level;Perform_peoples;Hull_number;Floor;Execution_date
3544;Antivirus;Information Resources Department;10;4;1;6;8;2021-09-11
3545;Role system;Information Resources Department;10;2;2;7;9;2021-07-30
3546;PC hardware replacement;Telecommunications_department;10;5;1;11;7;2021-05-01
3547;PC hardware replacement;technical_department;10;2;2;2;7;2021-09-12
3548;Role system;technical_department;10;1;2;1;9;2021-06-08
3549;Antivirus;Telecommunications_department;10;1;3;5;9;2021-04-16
3550;Office equipment;Telecommunications_department;10;2;2;11;5;2021-01-04
3551;Internet;Telecommunications_department;10;1;3;5;4;2021-05-07
3552;Role system;Information Resources Department;10;2;3;6;4;2021-01-20
3553;Role system;Telecommunications_department;10;5;2;1;3;2021-11-15
3554;Installing software;Telecommunications_department;10;3;1;10;6;2021-07-25
3555;Role system;Information Resources Department;10;4;2;6;4;2021-11-13
3556;OS;Telecommunications_department;10;3;3;10;3;2021-07-17
3557;Role system;technical_department;10;3;2;8;9;2021-05-02
3558;Antivirus;Information Resources Department;10;3;1;7;2;2021-12-28
3559;Laying the network;Telecommunications_department;10;2;3;6;8;2021-04-08
3560;Antivirus;technical_department;10;3;1;1;5;2021-11-28
3561;Office equipment;technical_department;10;5;3;1;1;2021-09-01
3562;Office equipment;technical_department;10;3;2;3;2;2021-04-18
3563;Accounts;technical_department;10;4;1;5;6;2021-07-16
3564;OS;technical_department;10;2;2;2;2;2021-02-25
3565;Laying the network;Telecommunications_department;10;2;2;5;5;2021-11-17
3566;Installing software;Telecommunications_department;10;2;1;10;4;2021-06-22
3567;Accounts;Information Resources Department;10;5;1;2;7;2021-09-08
3568;Internet;technical_department;10;1;2;2;1;2021-04-08
3569;Office equipment;Information Resources Department;10;3;2;7;3;2021-12-18
3570;OS;technical_department;10;5;2;2;2;2021-07-12
3571;Internet;Telecommunications_department;10;1;2;9;3;2021-09-16
3572;Role system;technical_department;10;4;3;12;5;2021-04-05
3573;Mail;technical_department;10;4;3;8;5;2021-12-03
3574;PC hardware replacement;Information Resources Department;10;3;1;6;2;2021-06-16
3575;Mail;Telecommunications_department;10;1;1;3;2;2021-08-10
3576;Antivirus;Telecommunications_department;10;2;3;8;2;2021-02-15
3577;Mail;Information Resources Department;10;4;3;7;1;2021-10-04
3578;Internet;Information Resources Department;10;5;1;8;6;2021-04-06
3579;Role system;Information Resources Department;10;1;1;8;4;2021-05-19
3580;Role system;Information Resources Department;10;4;3;4;3;2021-11-12
3581;Internet;Telecommunications_department;10;3;1;5;1;2021-06-20
3582;Role system;Information Resources Department;10;2;1;8;4;2021-12-09
3583;Office equipment;Information Resources Department;10;5;2;11;1;2021-01-10
3584;Internet;Telecommunications_department;10;5;2;9;8;2021-06-25
3585;Accounts;technical_department;10;2;2;1;4;2021-01-20
3586;Antivirus;Information Resources Department;10;3;3;7;6;2021-06-29
3587;Antivirus;technical_department;10;3;1;12;1;2021-07-20
3588;PC hardware replacement;Information Resources Department;10;1;1;1;6;2021-12-21
3589;Mail;technical_department;10;5;2;8;1;2021-07-07
3590;Mail;Information Resources Department;10;3;1;4;2;2021-12-02
3591;OS;Information Resources Department;10;1;2;12;5;2021-12-11
3592;Office equipment;Information Resources Department;10;1;2;4;9;2021-05-04
3593;Antivirus;technical_department;10;2;3;1;2;2021-11-06
3594;Mail;technical_department;10;3;2;12;1;2021-03-24
3595;Internet;Telecommunications_department;10;3;3;11;3;2021-03-21
3596;PC hardware replacement;Telecommunications_department;10;5;1;5;5;2021-07-31
3597;Internet;Telecommunications_department;10;4;2;5;6;2021-01-22
3598;Antivirus;Information Resources Department;10;2;1;7;4;2021-05-28
3599;Internet;technical_department;10;4;3;8;4;2021-05-14
3600;Laying the network;Telecommunications_department;10;4;1;5;5;2021-09-11
3601;Laying the network;Telecommunications_department;10;5;3;7;5;2021-02-22
3602;Internet;Telecommunications_department;10;1;2;11;1;2021-06-16
3603;OS;Information Resources Department;10;5;1;3;9;2021-05-22
3604;Internet;Information Resources Department;10;2;2;3;8;2021-09-08
3605;Accounts;technical_department;10;5;1;8;7;2021-02-07
3606;Laying the network;technical_department;10;3;1;3;1;2021-05-21
3607;Laying the network;Information Resources Department;10;5;3;9;8;2021-04-15
3608;Office equipment;technical_department;10;5;1;11;6;2021-07-21
3609;Installing software;Telecommunications_department;10;5;1;7;3;2021-12-08
3610;Installing software;Information Resources Department;10;1;3;5;5;2021-03-11
3611;Antivirus;technical_department;10;5;3;1;1;2021-01-22
3612;Internet;Telecommunications_department;10;2;1;7;7;2021-04-18
3613;Role system;technical_department;10;4;1;5;2;2021-08-25
3614;PC hardware replacement;Information Resources Department;10;2;1;5;3;2021-11-13
3615;Accounts;technical_department;10;4;1;4;7;2021-09-15
3616;Laying the network;Information Resources Department;10;3;3;12;2;2021-11-28
3617;Installing software;technical_department;10;3;3;1;5;2021-03-27
3618;Mail;Information Resources Department;10;3;3;4;5;2021-06-04
3619;PC hardware replacement;Information Resources Department;10;2;3;6;7;2021-03-25
3620;PC hardware replacement;Telecommunications_department;10;3;3;4;1;2021-05-27
3621;Installing software;technical_department;10;1;3;8;3;2021-09-10
3622;OS;technical_department;10;4;1;1;1;2021-11-07
3623;Mail;technical_department;10;5;1;6;2;2021-08-17
3624;OS;Telecommunications_department;10;4;3;7;3;2021-10-08
3625;Internet;technical_department;10;3;1;1;3;2021-01-11
3626;OS;Telecommunications_department;10;3;2;9;9;2021-02-26
3627;OS;Information Resources Department;10;2;3;4;8;2021-11-24
3628;Installing software;technical_department;10;3;2;8;9;2021-01-04
3629;Mail;technical_department;10;5;3;5;8;2021-03-28
3630;Mail;Information Resources Department;10;2;1;3;3;2021-05-02
3631;Office equipment;Telecommunications_department;10;3;2;1;1;2021-01-18
3632;Laying the network;technical_department;10;2;2;8;9;2021-02-16
3633;Internet;Telecommunications_department;10;1;3;7;6;2021-04-28
3634;Installing software;Telecommunications_department;10;1;2;8;9;2021-05-22
3635;Accounts;Telecommunications_department;10;4;3;9;5;2021-01-26
3636;Laying the network;Telecommunications_department;10;5;3;6;3;2021-02-12
3637;PC hardware replacement;Information Resources Department;10;2;2;8;8;2021-04-14
3638;Accounts;technical_department;10;4;3;12;9;2021-04-26
3639;OS;Telecommunications_department;10;4;2;3;4;2021-12-18
3640;OS;Information Resources Department;10;2;2;2;1;2021-12-25
3641;OS;Telecommunications_department;10;2;1;7;4;2021-02-13
3642;Antivirus;technical_department;10;1;3;2;4;2021-02-13
3643;PC hardware replacement;Telecommunications_department;10;4;2;7;7;2021-09-27
3644;Laying the network;technical_department;10;4;3;9;2;2021-09-22
3645;Accounts;technical_department;10;1;2;5;4;2021-10-29
3646;Laying the network;Information Resources Department;10;3;1;2;2;2021-10-18
3647;Internet;Information Resources Department;10;3;3;10;4;2021-05-21
3648;Antivirus;Telecommunications_department;10;1;1;3;6;2021-05-05
3649;OS;Information Resources Department;10;5;1;1;7;2021-05-31
3650;OS;technical_department;10;4;3;1;4;2021-05-09
3651;Role system;technical_department;10;1;3;12;4;2021-11-27
3652;Installing software;technical_department;10;1;1;7;5;2021-10-31
3653;OS;Information Resources Department;10;3;3;8;4;2021-11-14
3654;Internet;technical_department;10;4;3;10;9;2021-10-12
3655;Laying the network;Telecommunications_department;10;4;3;12;7;2021-04-22
3656;PC hardware replacement;technical_department;10;1;2;10;7;2021-03-14
3657;Mail;Information Resources Department;10;5;1;1;5;2021-03-17
3658;Internet;Telecommunications_department;10;4;2;6;8;2021-02-01
3659;Accounts;technical_department;10;1;2;10;5;2021-07-30
3660;Accounts;Information Resources Department;10;1;1;11;3;2021-06-10
3661;Installing software;technical_department;10;2;1;5;9;2021-06-02
3662;OS;technical_department;10;3;1;12;2;2021-04-07
3663;Accounts;Information Resources Department;10;2;1;7;7;2021-09-22
3664;Antivirus;Information Resources Department;10;4;1;10;3;2021-07-22
3665;Mail;Telecommunications_department;10;3;1;7;7;2021-07-03
3666;Antivirus;Telecommunications_department;10;1;2;5;8;2021-04-26
3667;Internet;Information Resources Department;10;3;2;3;2;2021-09-30
3668;Antivirus;technical_department;10;3;2;9;6;2021-07-19
3669;Office equipment;Information Resources Department;10;3;2;8;9;2021-06-18
3670;Office equipment;technical_department;10;4;3;9;8;2021-03-31
3671;Mail;Information Resources Department;10;3;1;9;1;2021-08-24
3672;PC hardware replacement;Telecommunications_department;10;5;1;5;4;2021-05-31
3673;Office equipment;Telecommunications_department;10;3;2;7;5;2021-04-19
3674;Mail;technical_department;10;1;3;10;3;2021-01-19
3675;Role system;Information Resources Department;10;3;1;1;4;2021-06-02
3676;Antivirus;Information Resources Department;10;2;1;12;5;2021-02-26
3677;Installing software;technical_department;10;2;2;4;5;2021-01-04
3678;Accounts;technical_department;10;3;1;11;1;2021-09-23
3679;Office equipment;technical_department;10;2;2;4;9;2021-01-25
3680;Office equipment;technical_department;10;3;3;6;9;2021-10-08
3681;Antivirus;Information Resources Department;10;1;1;1;8;2021-08-04
3682;Role system;technical_department;10;4;3;10;3;2021-04-13
3683;Antivirus;Telecommunications_department;10;5;2;6;1;2021-08-03
3684;Accounts;Information Resources Department;10;4;2;10;8;2021-04-06
3685;Office equipment;Information Resources Department;10;4;1;7;5;2021-01-20
3686;Installing software;Telecommunications_department;10;4;3;7;8;2021-09-16
3687;OS;Information Resources Department;10;3;2;6;4;2021-12-26
3688;PC hardware replacement;Telecommunications_department;10;4;3;1;1;2021-08-17
3689;Accounts;Information Resources Department;10;1;2;1;6;2021-05-22
3690;Installing software;Information Resources Department;10;4;2;3;7;2021-01-06
3691;Internet;Telecommunications_department;10;5;1;4;2;2021-04-05
3692;Accounts;Telecommunications_department;10;3;2;2;7;2021-11-13
3693;PC hardware replacement;technical_department;10;3;1;4;1;2021-08-06
3694;Internet;technical_department;10;3;1;9;1;2021-03-12
3695;Internet;technical_department;10;1;3;1;3;2021-05-28
3696;Office equipment;Telecommunications_department;10;2;2;1;7;2021-12-25
3697;Installing software;technical_department;10;4;2;7;9;2021-09-06
3698;Accounts;Information Resources Department;10;1;2;2;7;2021-04-01
3699;OS;technical_department;10;2;1;9;8;2021-06-06
3700;Office equipment;Information Resources Department;10;5;3;11;1;2021-12-22
3701;Antivirus;Information Resources Department;10;5;3;7;2;2021-08-23
3702;Role system;Telecommunications_department;10;4;3;5;7;2021-03-06
3703;Laying the network;technical_department;10;2;3;3;7;2021-04-29
3704;Installing software;Information Resources Department;10;3;2;8;8;2021-11-04
3705;Laying the network;technical_department;10;5;2;7;7;2021-06-24
3706;OS;technical_department;10;1;3;7;2;2021-12-23
3707;Antivirus;technical_department;10;2;3;7;1;2021-02-05
3708;Office equipment;Telecommunications_department;10;5;3;3;9;2021-08-01
3709;OS;Information Resources Department;10;4;3;4;6;2021-03-10
3710;Office equipment;technical_department;10;3;1;8;9;2021-08-28
3711;Accounts;Telecommunications_department;10;1;2;10;6;2021-09-29
3712;OS;Information Resources Department;10;1;1;9;4;2021-03-15
3713;Laying the network;Information Resources Department;10;3;2;1;9;2021-10-09
3714;PC hardware replacement;technical_department;10;4;3;7;2;2021-03-19
3715;PC hardware replacement;Information Resources Department;10;4;1;12;6;2021-04-08
3716;Mail;Telecommunications_department;10;2;1;1;3;2021-09-09
3717;Laying the network;Information Resources Department;10;1;2;7;7;2021-03-26
3718;Antivirus;Telecommunications_department;10;4;3;4;7;2021-08-22
3719;Mail;technical_department;10;2;1;12;1;2021-08-31
3720;Installing software;technical_department;10;2;1;4;5;2021-01-22
3721;PC hardware replacement;Information Resources Department;10;3;3;1;7;2021-07-26
3722;Antivirus;Information Resources Department;10;4;1;12;6;2021-12-10
3723;OS;Information Resources Department;10;4;3;10;8;2021-12-08
3724;Mail;technical_department;10;1;3;5;1;2021-04-20
3725;Office equipment;Information Resources Department;10;5;2;4;3;2021-10-11
3726;Installing software;technical_department;10;3;1;6;9;2021-02-14
3727;Office equipment;Telecommunications_department;10;5;3;7;9;2021-02-01
3728;OS;technical_department;10;5;3;4;1;2021-06-01
3729;PC hardware replacement;technical_department;10;1;2;7;1;2021-11-11
3730;Office equipment;Information Resources Department;10;2;1;11;6;2021-03-06
3731;Accounts;Telecommunications_department;10;1;3;3;5;2021-02-09
3732;Office equipment;Telecommunications_department;10;3;1;2;5;2021-05-29
3733;Internet;Telecommunications_department;10;1;1;7;3;2021-10-27
3734;PC hardware replacement;Telecommunications_department;10;5;3;2;6;2021-02-08
3735;OS;Telecommunications_department;10;1;2;9;4;2021-01-03
3736;Accounts;Telecommunications_department;10;1;1;11;2;2021-04-10
3737;Role system;technical_department;10;1;3;7;8;2021-08-28
3738;Internet;Telecommunications_department;10;2;3;4;1;2021-11-28
3739;PC hardware replacement;Telecommunications_department;10;1;2;1;6;2021-10-11
3740;OS;Information Resources Department;10;3;1;6;3;2021-01-06
3741;Antivirus;Information Resources Department;10;1;1;4;8;2021-05-14
3742;Role system;Telecommunications_department;10;3;1;5;8;2021-08-03
3743;Internet;Information Resources Department;10;5;1;4;3;2021-06-04
3744;OS;Telecommunications_department;10;4;2;12;8;2021-08-18
3745;Role system;Telecommunications_department;10;4;2;1;2;2021-12-13
3746;Laying the network;Telecommunications_department;10;4;3;3;1;2021-02-21
3747;Role system;technical_department;10;3;3;6;3;2021-12-12
3748;Role system;technical_department;10;5;2;4;6;2021-02-14
3749;Role system;Telecommunications_department;10;2;2;7;8;2021-05-31
3750;Mail;Telecommunications_department;10;5;3;1;6;2021-07-27
3751;Laying the network;Information Resources Department;10;1;3;6;7;2021-05-06
3752;Accounts;Information Resources Department;10;5;3;6;9;2021-06-27
3753;OS;Telecommunications_department;10;5;3;1;9;2021-09-30
3754;Mail;Information Resources Department;10;4;1;9;5;2021-11-15
3755;Accounts;technical_department;10;3;2;4;5;2021-08-14
3756;Role system;Information Resources Department;10;4;2;8;5;2021-09-23
3757;Laying the network;Information Resources Department;10;1;3;4;4;2021-12-15
3758;Antivirus;Telecommunications_department;10;3;1;3;8;2021-01-20
3759;Accounts;technical_department;10;4;2;1;6;2021-10-06
3760;PC hardware replacement;Information Resources Department;10;3;2;7;5;2021-11-04
3761;Office equipment;technical_department;10;2;3;6;2;2021-01-16
3762;Role system;technical_department;10;2;1;8;5;2021-02-08
3763;Internet;Information Resources Department;10;5;3;9;2;2021-10-14
3764;OS;Information Resources Department;10;1;3;5;8;2021-11-01
3765;Role system;Telecommunications_department;10;3;1;7;4;2021-01-01
3766;Internet;Information Resources Department;10;5;3;11;5;2021-01-13
3767;Mail;Information Resources Department;10;5;2;3;1;2021-09-07
3768;Mail;technical_department;10;4;2;2;6;2021-09-13
3769;Mail;technical_department;10;3;1;6;9;2021-11-01
3770;Installing software;Telecommunications_department;10;2;3;1;9;2021-11-02
3771;Role system;Information Resources Department;10;5;2;7;3;2021-06-16
3772;PC hardware replacement;Telecommunications_department;10;5;2;9;7;2021-06-11
3773;Laying the network;Information Resources Department;10;2;1;4;9;2021-07-19
3774;OS;Telecommunications_department;10;4;1;2;8;2021-07-08
3775;OS;technical_department;10;4;3;10;9;2021-02-08
3776;PC hardware replacement;technical_department;10;2;1;3;2;2021-01-22
3777;Accounts;Telecommunications_department;10;1;3;12;3;2021-02-18
3778;Accounts;Telecommunications_department;10;5;3;12;9;2021-01-27
3779;Antivirus;Telecommunications_department;10;2;2;11;9;2021-08-17
3780;Internet;Information Resources Department;10;2;3;7;1;2021-07-20
3781;Mail;Telecommunications_department;10;4;3;7;9;2021-08-04
